"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Solyc03g096050.3",319.432176964428,9.21485341042946,0.903021451359974,9.09707449148376,9.2797707498814e-20,2.0405363052014e-18
"Solyc08g007790.3",1036.54421858402,3.6962950336063,0.29683512669073,9.08347695795299,1.05160621315071e-19,2.30818489981835e-18
"Solyc12g015800.2",135.185526811342,5.04741145536943,0.445635415848042,9.08233796379766,1.06267214738344e-19,2.33035708835466e-18
"Solyc02g085510.1",237.044336314522,4.23411368780984,0.356258496604106,9.07799734922186,1.10590855739442e-19,2.42297245675373e-18
"Solyc01g100530.3",3278.56666082916,4.6779926252784,0.405500199832707,9.07026094388064,1.18732323103561e-19,2.59899032619626e-18
"Solyc11g068560.2",307.514479097889,4.70410977767439,0.408898597244382,9.05874904594156,1.3195514358088e-19,2.88060343249824e-18
"Solyc12g049300.2",384.512598205768,11.9165720844146,1.20518313196498,9.05801931248057,1.32840738368899e-19,2.89731884785453e-18
"Solyc08g006490.2",380.125870573861,4.63854245513841,0.402138294734471,9.04798797523352,1.45626806670375e-19,3.17332498647094e-18
"Solyc04g077690.2",2371.39826578457,3.54647315025736,0.281543949565762,9.04467367949088,1.50112852962038e-19,3.26519100331287e-18
"Solyc08g007570.3",127.287406010798,6.65308188730488,0.625048241752281,9.04423292425692,1.50719630910871e-19,3.27544118758283e-18
"Solyc06g082080.3",688.327851387461,2.38509286780619,0.153279143767379,9.03640791410113,1.61904642869487e-19,3.50590286701078e-18
"Solyc05g007760.1",234.768048863933,4.21070503274465,0.355633559893968,9.0281272490198,1.74634688455059e-19,3.76805525107585e-18
"Solyc03g098060.2",395.057187914091,11.9544987314044,1.21385248279934,9.0245716729446,1.80399702051573e-19,3.88897341639458e-18
"Solyc02g079350.3",360.045830605987,11.8233289866999,1.19961117325739,9.02236426934118,1.84072987653086e-19,3.96374298217878e-18
"Solyc06g066370.3",2548.65720188666,5.33176203395827,0.480117745950582,9.02229103275875,1.84196117230273e-19,3.96374298217878e-18
"Solyc09g007830.3",182.934421114235,7.39719979366377,0.709195611273416,9.02036009807943,1.8747203972147e-19,4.0306488540116e-18
"Solyc03g118450.1",254.397275774557,5.65135066424819,0.516481897782356,9.00583483026207,2.1403113758215e-19,4.59757908516465e-18
"Solyc03g083650.3",838.603629726536,2.33834535087264,0.148776377213652,8.9956845027265,2.34764673304566e-19,5.03847521765377e-18
"Solyc03g061620.1",344.304632018444,11.7571024091506,1.19881468855963,8.97311528779745,2.88244136616578e-19,6.15889284303821e-18
"Solyc10g085740.2",414.682484590615,12.026120095121,1.22996541729573,8.96457732881929,3.11473137363737e-19,6.64934614622975e-18
"Solyc04g077830.2",209.187128707979,4.61712804530983,0.403578152087285,8.96264583848811,3.16979356696024e-19,6.75495867188371e-18
"Solyc10g046920.1",183.841744807645,7.98393196109734,0.78002516042012,8.95347011285611,3.44479148663549e-19,7.32806611496771e-18
"Solyc01g098140.3",141.34841464175,6.61758223143656,0.627544840822636,8.95168259860535,3.50104397158414e-19,7.44118105693073e-18
"Solyc07g045010.3",928.289418216556,2.6247379262541,0.181602268672622,8.94668297995243,3.6632444555704e-19,7.76543557134335e-18
"Solyc06g072830.3",865.805962496344,3.74110699922943,0.307145632863593,8.92445376375182,4.47904066924461e-19,9.4615818892452e-18
"Solyc03g096800.3",9399.35383364926,3.35760389722265,0.264358737716004,8.91819925299907,4.73931159178794e-19,1.00026378975674e-17
"Solyc06g060360.3",959.390456542656,3.47242094956785,0.277257988114875,8.91740204269052,4.77354173158511e-19,1.00660915781401e-17
"Solyc03g118870.3",163.355741104674,5.77772738404341,0.535941862612585,8.91463742121796,4.89415028525632e-19,1.03114242191373e-17
"Solyc00g011170.1",225.939725835641,3.93544436729191,0.329517800934262,8.90830285638356,5.18196807827922e-19,1.08988198937942e-17
"Solyc10g085070.2",1182.50837897587,2.60979168511788,0.180785969775114,8.90440606160067,5.36726406217631e-19,1.12787220283959e-17
"Solyc04g064740.3",115.565125021961,5.20430852248685,0.472571400917708,8.89666305308004,5.75508875391525e-19,1.20831863446669e-17
"Solyc11g065190.2",697.799051533166,3.3622239255072,0.265540378815092,8.89591231302764,5.79413177555458e-19,1.21545996951434e-17
"Solyc08g078190.1",2038.49484364377,3.91393435396554,0.32834119797769,8.87471438830388,7.01131058371518e-19,1.46697256767153e-17
"Solyc12g010730.2",4306.81871063859,2.42688459189686,0.160799842732351,8.87366907610657,7.07746588967374e-19,1.47953322396069e-17
"Solyc05g014270.3",208.901951815264,4.26228537045388,0.36782636279464,8.86909069178176,7.37455998960332e-19,1.54030783672216e-17
"Solyc04g080490.3",138.386746819561,6.7528951068566,0.649846003564724,8.85270521831195,8.5423067181424e-19,1.78267171114533e-17
"Solyc05g005060.3",130.177964564546,6.04015068734239,0.56992508735191,8.84353189427203,9.27395148974337e-19,1.93201992845809e-17
"Solyc03g058910.3",317.931964010461,3.33712082156101,0.264352674531678,8.84091990255595,9.4933700141083e-19,1.9760273881218e-17
"Solyc07g006110.3",613.422972153431,2.97508187290667,0.223421374410474,8.84016526224576,9.55771227209518e-19,1.98599892319391e-17
"Solyc11g068890.1",172.501823935708,5.35492074116953,0.493017491789584,8.83319722665778,1.01725430054514e-18,2.11012595939689e-17
"Solyc11g021060.2",135915.27593867,4.98836321384508,0.452108141080609,8.82170182627606,1.12733109388521e-18,2.33445443143358e-17
"Solyc11g027690.1",3704.11620718993,5.1943715816657,0.475626899327253,8.81861725566487,1.15881813485424e-18,2.39555167210329e-17
