"gene_name","fc","pval","qval"
"Solyc05g054190.3",9.96537484400803,0.00502219027436301,0.116963602766181
"Solyc05g054220.3",0.323822389642946,0.00927952978897106,0.140488825734577
"Solyc05g054320.3",4.47937325281448,0.0402101990171062,0.235977896195802
"Solyc01g080130.2",0.141808926902425,0.00676770685772676,0.125495532810971
"Solyc05g054330.3",0.135517889676211,0.0129337421678696,0.158234913492504
"Solyc05g054350.3",0.12907295877442,0.00442062801770327,0.11206254112116
"Solyc05g054490.3",0.108975798719585,0.00105876590434362,0.077793936715163
"Solyc05g054610.1",3.28016114626416,0.0275183945829597,0.204724581413043
"Solyc05g054620.3",0.102993964704554,0.00644454423896057,0.124072831767369
"Solyc05g054670.3",0.129679073133174,0.0057878176364532,0.121040233799009
"Solyc05g055300.1",0.457818369097269,0.0206574122785443,0.183240025060686
"Solyc05g055330.3",0.0144949182658856,0.00794226938817499,0.133688837457675
"Solyc05g055400.3",0.000302741493160325,6.74937645295248e-05,0.0440920040462989
"Solyc05g055450.3",0.448282584968997,0.0108483359685021,0.149006152618209
"Solyc05g055590.2",0.195341558454248,0.000194917450231924,0.0507351024233027
"Solyc05g055570.2",0.17227897559702,0.00272636662602954,0.0979041416010021
"Solyc05g055563.1",0.038046767982836,0.0048587443229624,0.115549533761925
"Solyc05g055567.1",0.143357154558721,0.000607001945462815,0.067572183654581
"Solyc05g055600.3",0.476881340861033,0.038337212073597,0.231679277518661
"Solyc05g055680.3",28.7154253107338,0.00771970106136122,0.132508085930148
"Solyc05g055820.2",9.25591043784834,0.00654157199642091,0.124072831767369
"Solyc05g055880.3",2.70147333766764,0.0386790697053527,0.232278736763677
"Solyc05g056000.3",0.255154918856418,0.00394287091903811,0.109149675032899
"Solyc05g056055.1",0.339750511356906,0.000817796025501027,0.071516020478578
"Solyc05g056120.3",0.0416395313623209,0.0203143263392308,0.182237199090494
"Solyc05g056130.3",0.348794909077803,0.0363435058179911,0.227631952644227
"Solyc05g056140.3",3.30843953435643,0.0163902861977623,0.170052998010431
"Solyc05g056295.1",0.244672871562914,0.0330612529971255,0.217935886728152
"Solyc05g056470.1",35.4265675072895,0.0380200377542733,0.231043642257568
"Solyc05g056510.3",0.460910076714756,0.00351632639512656,0.102703137931967
"Solyc00g091170.3",0.468621659444731,0.0361255101316236,0.227173127972539
"Solyc01g080330.3",0.250847572976232,0.0420100811368598,0.239162938798787
"Solyc05g056570.3",0.259173402943457,0.0305342868057312,0.212259635273761
"Solyc06g005050.3",0.302791071848502,0.00855726395765932,0.13672195030297
"Solyc06g005170.3",8.86042140228632,0.038155039496111,0.231226237043275
"Solyc06g005230.2",0.104377734805497,0.0070923324505956,0.127982394734252
"Solyc06g005430.1",3.4944797287317,0.0170035330100345,0.171544816542856
"Solyc06g005530.1",2.83916425038258,0.0135693313239301,0.160818883429321
"Solyc06g005560.3",3.63130007038006,0.024052001400147,0.192985074885975
"Solyc06g005570.3",2.51780389269179,0.0324789447119401,0.216024448198813
"Solyc06g005610.1",107.100286320314,0.0204436421714056,0.182648402830592
"Solyc06g005755.1",1069.54692138393,0.0217923233785542,0.185630401851096
"Solyc06g005850.3",3.49348450903622,0.0203184791461473,0.182237199090494
"Solyc06g005910.3",3.75707628648085,0.0035907330442928,0.104437059659013
"Solyc06g005940.3",10.4305771278123,0.00400568067901386,0.109795298975333
"Solyc06g006100.3",0.281203809861328,0.00394044124442194,0.109149675032899
"Solyc06g007170.3",19.9207916148984,0.0464676130108175,0.249375442471207
"Solyc06g007460.3",74.98916589357,0.00325572758797432,0.101982720950243
"Solyc06g007580.1",28.3547308903724,0.0152925680429989,0.166919396682039
"Solyc06g007770.3",3.51472534912841,0.0196965329880666,0.180021682764772
"Solyc06g008210.3",1.8619122383468,0.00197680029048253,0.0895368525890476
"Solyc06g008360.3",7.90006764882085,0.00359689176307176,0.104437059659013
"Solyc06g008890.3",6.81997078732741,0.0113462009210645,0.150525291612584
"Solyc06g008920.3",5.03260619253643,0.0160107124278968,0.169945176728831
"Solyc06g008980.3",5.74347329483315,0.00728992782967519,0.129263303195736
"Solyc06g009170.3",0.328021027774351,0.046966179882531,0.250130872967181
"Solyc06g009370.3",0.329070697019503,0.0141972310311553,0.162413373647756
"Solyc06g009400.3",0.204028357512147,0.0466668378921435,0.249636982992247
"Solyc06g009640.2",0.121448272159621,0.018241631553767,0.175488967729752
"Solyc06g009660.3",0.480262329650629,0.0217083049391068,0.18547352054673
"Solyc06g009710.3",9.82871197502893,0.0499232843716494,0.257439057757719
"Solyc06g009770.1",0.00041058706328448,8.78869587215281e-05,0.0440920040462989
"Solyc06g009810.3",0.119534818751337,0.00711324043537331,0.128203146822417
"Solyc06g009960.2",0.290505916305883,0.0395405898960183,0.234539878088561
"Solyc06g009970.3",0.291038991354829,0.0229891755543054,0.189519336270974
"Solyc01g080680.3",0.0228920267799596,0.00238637981894474,0.0955143398584394
"Solyc06g010250.3",7.40341722329671,0.0118014646215394,0.152932112617776
"Solyc06g011280.3",0.428437128296293,0.0398750824427639,0.23534897900224
"Solyc06g024230.1",19.01174133599,0.0172254187315538,0.171893628246883
"Solyc06g016790.2",0.502354117115345,0.0391133144498549,0.233369266957774
"Solyc06g019170.3",0.180976706461989,0.0227702172345701,0.189482567854567
"Solyc06g034100.3",0.41557465640309,0.0327113678485504,0.217081861443075
"Solyc06g034160.3",0.246389093755976,0.0172232995343007,0.171893628246883
"Solyc01g080760.3",2.39992540973918,0.0236107195336077,0.191046485695751
"Solyc06g035560.2",4.07612824731413,0.00840402528805062,0.13592872811782
"Solyc06g035580.3",0.000511550799446211,0.000234126307349203,0.0545810603805431
"Solyc06g035720.3",0.0252690959447718,0.000530618396291871,0.0664072953774671
"Solyc06g035940.3",0.347347315639435,0.0143968896509568,0.163293654759394
"Solyc06g035960.3",0.182265473792198,0.00863935552748263,0.137349998383168
"Solyc06g036000.3",2.41631969991479,0.0134311937445715,0.160209533778064
"Solyc06g036430.3",0.196518029920687,0.0398717352823797,0.23534897900224
"Solyc06g043150.3",6.84055817075471,0.00167652114100503,0.0876680474725305
"Solyc06g048540.3",0.412602244118235,0.027436600837607,0.204724581413043
"Solyc06g048600.3",6.77639499419237,0.000292971916189266,0.0555106660174509
"Solyc06g048620.3",0.373021305584804,0.0305444683400304,0.212259635273761
"Solyc06g048633.1",6.54499282127697,0.047603612857711,0.252128197310236
"Solyc06g048750.3",0.0258382428507741,0.000983391903133013,0.0764923628231726
"Solyc06g048970.3",2.01873610545777,0.0125611032856066,0.156227451096946
"Solyc06g049070.3",0.456328250501011,0.034202229070913,0.221699448876764
"Solyc06g049080.3",0.266025170641634,0.0321212920412235,0.215418593070628
"Solyc06g050230.3",0.579746826868514,0.0432677874272012,0.242188707238726
"Solyc06g050320.3",0.364828502538242,0.00423614655385562,0.111163241230963
"Solyc06g050570.2",0.212764111509745,0.000720193697316684,0.0683097214746743
"Solyc06g050590.3",0.200555069075368,0.0331566894804112,0.218244086715484
"Solyc01g080900.3",0.31734117300814,0.0381323530912147,0.231226237043275
"Solyc06g051010.1",9.17420649827815,3.39023499104085e-05,0.0405391657514625
"Solyc06g051020.2",0.119857717453476,0.0132945921773433,0.159864893788538
"Solyc06g051730.3",2.27194133525057,0.00531338106389412,0.117737366467525
"Solyc01g081010.3",0.429161074382131,0.0133049475174167,0.159864893788538
"Solyc06g053140.3",0.175141469080954,0.0311747585252111,0.213477233704407
"Solyc06g053245.1",0.000499224854920929,0.0214346769363313,0.184713172269411
"Solyc06g053370.2",0.696236478989403,0.0297554002757183,0.210711576748846
"Solyc06g053440.3",4.63197786735375,0.0183027541507281,0.175488967729752
"Solyc06g053480.3",0.288798101439777,0.00393364895519688,0.109149675032899
"Solyc06g053600.3",0.309035388036771,0.0483039981490888,0.253353267298393
"Solyc06g053625.1",15.8456685593418,0.00310059004602881,0.100051572686157
"Solyc06g053670.1",0.0696493785982473,0.0153196633544327,0.167091737797167
"Solyc06g053730.1",0.0929997306489615,0.000129753138297328,0.0487301374425154
"Solyc06g053760.3",12.7169221934811,5.38628527569918e-05,0.0440920040462989
"Solyc06g053810.3",10.0960715685533,0.0208848514746376,0.183615240894509
"Solyc06g054080.3",0.438655856943985,0.0318854203561389,0.214783330648759
"Solyc06g054490.3",0.197861388078587,0.0312683370999385,0.213673199968462
"Solyc06g054650.3",0.435002926229349,0.00689324765064403,0.126476264153644
"Solyc06g059800.3",0.432294174956127,0.0381908955019037,0.231226237043275
"Solyc06g059980.3",0.418127765411603,0.0259743148229965,0.199830504304563
"Solyc06g060230.3",5.27275979411053,0.0414792324980641,0.238275455827296
"Solyc06g060290.3",1.54696994420986,0.0451039444975407,0.246239114339937
"Solyc06g060370.3",0.208770945516677,0.0243082830906998,0.194295357380991
"Solyc06g060380.3",5.40275163929546,0.0350582586297111,0.224302429206115
"Solyc06g060460.3",0.451076918671355,0.0438435473076249,0.243114374192677
"Solyc06g060510.2",0.0920894966520704,0.0188967339000445,0.177732956510755
"Solyc06g060570.3",0.0769129235063267,0.00540631765071742,0.117744958007623
"Solyc06g060740.2",0.339177960630771,0.0480933707163151,0.252943745842143
"Solyc06g060860.2",2.79982124960011,0.0285710664254908,0.207263934395659
"Solyc06g061180.1",0.441690273315683,0.00934594043602932,0.140655451837146
"Solyc06g061230.3",3.05361515121516,0.0335347880641769,0.218812641413011
"Solyc06g061250.2",4.9845267555594,0.0410828995012567,0.237472403292751
"Solyc06g061240.3",4.9845267555594,0.0410828995012567,0.237472403292751
"Solyc06g062320.2",2.46140009189711,0.0381839489254598,0.231226237043275
"Solyc06g062370.3",3.83881789643926,0.00974699680187774,0.14248354672102
"Solyc06g062600.3",0.0174522823030881,0.00332448900519489,0.102026774902719
"Solyc06g062580.3",0.502680186922309,0.00775418724016097,0.132522919898003
"Solyc06g062680.2",9.43413413796413,0.0204659148174748,0.182648402830592
"Solyc06g062800.3",2.93094670651886,0.0381018117076601,0.23118727760461
"Solyc06g062810.1",0.30207147890113,0.0244884751395082,0.194997399831246
"Solyc06g062850.3",2.18139679816125,0.0392479477983907,0.233889282464684
"Solyc06g062880.2",4.3958240415883,0.0334517998243224,0.218695701646968
"Solyc06g062920.3",0.145921883421993,0.0484285963782336,0.253444130975182
"Solyc06g063040.1",0.167929485347232,0.00450851637150684,0.11293451432966
"Solyc06g063085.1",5.96769384950482,0.0300358458897627,0.211784239696948
"Solyc06g063240.3",0.108109149989481,3.56417963515154e-05,0.0405391657514625
"Solyc06g063305.1",0.526162593008364,0.0450189966616834,0.246067218099872
"Solyc06g063310.2",0.526162593008364,0.0450189966616834,0.246067218099872
"Solyc06g064430.1",0.583382543828724,0.0200673371087275,0.181388249702455
"Solyc06g064440.3",0.132932701032338,0.0147830692253879,0.164889796288307
"Solyc06g064480.3",0.280128923731014,0.0113268769651766,0.150525291612584
"Solyc06g064500.2",0.016980292213816,0.011535516110208,0.151137759390748
"Solyc06g064830.3",1.25819652661,0.0425261826676653,0.240514212950813
"Solyc06g065320.3",0.500950834401032,0.0410201282819864,0.237397257448785
"Solyc06g065630.3",3.49024358632662,0.0391576169476481,0.233493005656687
"Solyc06g065640.3",2.4471241321276,0.0188533188038892,0.177652798984328
"Solyc06g065655.1",0.0258707073917039,0.000756037872149173,0.0683838022802489
"Solyc06g065670.3",0.0119167983942994,0.00700626674675742,0.127126395031607
"Solyc06g065690.3",2.23379844432908,0.030175416376931,0.212212628739008
"Solyc06g065910.3",0.195507753208309,0.0394774812118222,0.234539878088561
"Solyc06g065960.1",0.170718301562469,0.0238418976510104,0.19223099038968
"Solyc06g065970.1",214.121898337987,0.0405052679578228,0.236424705824907
"Solyc06g066010.3",3.95946636807293,0.0453372585307843,0.246567513725639
"Solyc06g066030.3",0.338765915723116,0.040862985324621,0.23694363343293
"Solyc06g066060.3",0.473608468186004,0.0147624766907272,0.164784473574212
"Solyc06g066170.3",7.88162850655676,0.0338725879836079,0.220238881570498
"Solyc06g066210.1",0.161251532809099,0.0244218246737145,0.194571507737372
"Solyc01g081540.3",0.0225074168266842,0.00328304431418625,0.102011974730472
"Solyc06g066310.3",0.158861845303394,0.00670071427392838,0.125022810475379
"Solyc06g066330.3",0.41894928593782,0.01312825257943,0.159220927594388
"Solyc06g066370.3",72.4670190668661,0.0173319480393405,0.172365062394976
"Solyc06g066440.3",2.48598427923749,0.0423077178603208,0.239978102075446
"Solyc06g066540.1",0.0125028666836117,0.00102091200573029,0.076627589237511
"Solyc06g066570.3",4.80034524722573,0.0213473041755216,0.184296633544304
"Solyc01g081600.3",42.6257079456856,0.0194880899346379,0.17915815823525
"Solyc06g066750.3",10.0246356174477,0.039578757918461,0.234539878088561
"Solyc06g066800.2",0.0484903547990842,0.0495379767196238,0.256517527049124
"Solyc01g081640.3",0.102573165896817,0.000893636750770144,0.072566250217758
"Solyc06g068270.3",0.19540263706193,0.0152588005936459,0.166812003015526
"Solyc06g068440.3",5.68642306826943,0.00240402300095677,0.0955143398584394
"Solyc06g068450.2",0.139934395097324,0.0143204023500225,0.162675808094529
"Solyc06g068500.3",38.1303678254276,0.0490638049468815,0.255651496072897
"Solyc06g068540.3",3.03247767797839,0.0227053635471133,0.189482567854567
"Solyc06g068560.3",2.10537383533005,0.00334235185410492,0.102026774902719
"Solyc06g068650.3",79.2451216983716,0.00439844165199732,0.112038232754926
"Solyc06g068800.3",0.273536275678207,0.0294756005619201,0.209836175676598
"Solyc06g069000.3",0.120051649400016,0.0357011023305591,0.22567433333761
"Solyc06g069300.1",6.14910762990199,0.0163402189682433,0.169945176728831
"Solyc06g069385.1",0.0944284468569394,0.0423000157983378,0.239978102075446
"Solyc06g069490.3",1.80297056385102,0.0200256308634796,0.18123625139704
"Solyc06g069530.3",0.105500019959855,0.0180125288705395,0.174791309374723
"Solyc06g069550.1",12.9224830849464,0.00533002450561981,0.117737366467525
"Solyc06g069720.3",4.53592782414859,0.0268306800962663,0.202208373861662
"Solyc06g069820.3",21.7638526472875,0.0179955925175848,0.174741696332053
"Solyc06g069850.3",0.0475944766756986,0.000708352545419011,0.0683097214746743
"Solyc06g071100.3",6.19760439019726,0.0402038103087002,0.235977896195802
"Solyc06g071280.3",7.42753213347452,0.0157814262332232,0.169383061023446
"Solyc06g071290.3",0.191152645107095,0.0271675713100534,0.203915457791407
"Solyc06g071430.3",0.470965516926084,0.0367425006916684,0.228068365157504
"Solyc06g071480.3",4.69598064361105,0.0313359072541055,0.213773661951945
"Solyc06g071580.3",3.56837113326843,0.0174588994597158,0.172514951331006
"Solyc06g071720.1",0.356866802064813,0.0466956797809405,0.249636982992247
"Solyc06g071820.3",0.0266799348044356,0.0395928445240946,0.234539878088561
"Solyc01g073970.3",4.9088752519168,0.00160877433753914,0.0855254530017662
"Solyc06g072050.3",1.52473530732572,0.046733214375507,0.249636982992247
"Solyc06g072070.2",0.32237102042495,0.0191510967102053,0.178493389568666
"Solyc06g072160.3",2.89652706065389,0.0291549143452499,0.208951439204158
"Solyc06g072240.1",3.83562042598981,0.0239913838958972,0.192805145512487
"Solyc01g074020.3",0.501388659975157,0.0168204288048516,0.171143252300108
"Solyc06g072430.2",0.142461832693872,0.0365024511853179,0.22786901670548
"Solyc01g086640.2",0.0589019143786731,0.0205835535650196,0.183145296891887
"Solyc06g072700.3",6.43594556505542,0.030434614221948,0.212259635273761
"Solyc06g072810.3",8.18956457540138,0.0162368442665084,0.169945176728831
"Solyc06g072830.3",22.2123389810809,0.00636778297653073,0.124072831767369
"Solyc06g072845.1",0.0193340295533111,0.00961859377814078,0.14200026628706
"Solyc06g073270.3",0.240040739243962,0.00478679761512923,0.114844288886355
"Solyc06g073460.3",28.8988503243669,0.0412307339578786,0.237562969654381
"Solyc06g073470.3",0.375365989865554,0.0227166019096632,0.189482567854567
"Solyc06g073640.3",6.42029756474191,0.0295570420574267,0.210204048672602
"Solyc06g073750.3",15.0947245146867,0.001450048925977,0.0839024744630447
"Solyc06g073760.3",6.27759715931757,0.0146960817483558,0.164747934060249
"Solyc01g086800.3",8.83229679898402,0.0137929667715594,0.161845995464125
"Solyc06g073880.3",0.191998818104708,0.0210970280311067,0.184165964129785
"Solyc06g073860.2",2.75148695751748,0.0293536208508529,0.20921559128175
"Solyc06g073970.2",0.251703046867079,0.00462841620075438,0.114195931604255
"Solyc06g073990.2",0.0993805530231078,0.0126475944949797,0.156811073021228
"Solyc06g074000.1",0.0200600055060653,0.0251980582538063,0.197665659730893
"Solyc06g074070.3",0.031052012296814,0.00567266599311189,0.120575221234803
"Solyc06g074090.3",245.245120968796,0.0411415592147428,0.237472403292751
"Solyc06g074120.3",0.0245576433383546,0.00034399508265226,0.0583368509402384
"Solyc06g074190.3",2.12176085054683,0.00656222153716812,0.124178069267359
"Solyc06g074200.3",0.0192485117962266,0.00445049466025904,0.112626473602686
"Solyc06g074210.3",0.351858538123512,0.0127538558276832,0.157558105679059
"Solyc06g074260.3",0.00570598637086432,0.00240986922335362,0.0955143398584394
"Solyc06g074370.2",0.291165848387868,0.00192201645780599,0.0895368525890476
"Solyc06g074390.3",4.22328566534538,0.0111727723468797,0.149838840757292
"Solyc01g086870.3",0.0908154036530889,0.0181154108337442,0.175214435020881
"Solyc06g074630.3",0.0249894138669587,0.00122264907617697,0.0822733133981721
"Solyc06g074710.1",0.0168785921397204,0.0261596713338111,0.200629882014735
"Solyc06g074760.2",10.2106419562273,0.0032570433918746,0.101982720950243
"Solyc06g075000.3",3.46746752126152,0.000853441302767433,0.072566250217758
"Solyc06g075080.3",0.397498652551872,0.0386443120406792,0.232242253303401
"Solyc06g075110.3",0.81438269776789,0.00759484892023443,0.131749116681062
"Solyc01g086930.3",0.0409169809094815,0.00253484597810583,0.0955143398584394
"Solyc06g075370.3",10.4864984839204,0.0234266028545881,0.190735030931439
"Solyc01g086920.3",0.0351090557017961,0.0148757292597848,0.165519727257327
"Solyc06g075550.3",0.0258171996733473,0.000237652722055115,0.0545810603805431
"Solyc06g075690.3",4.28580506103436,0.0309390960448535,0.213070317076836
"Solyc06g075810.3",1.62258948353894,0.0260370916769008,0.200105136709785
"Solyc06g075930.1",8.17335949523458,0.0431298595762408,0.241811909968613
"Solyc06g076020.3",1292.43579309256,0.0456822216938271,0.247439720446136
"Solyc06g076030.3",3.08875067556695,0.0401037341592044,0.235959575614447
"Solyc06g076040.3",0.32535509918718,0.0320344299809585,0.215296425961158
"Solyc06g076150.3",0.151637754644152,0.0311237936418391,0.213348119773998
"Solyc06g076260.3",0.178107994595262,0.0255983641325798,0.198800958231948
"Solyc06g076450.3",0.293338882051984,0.020992677421203,0.183689034699798
"Solyc06g076490.3",0.178945316706914,0.0147287398013094,0.164784473574212
"Solyc06g076630.3",0.107346020015654,0.0211932393350532,0.184263906099134
"Solyc06g076780.3",0.345476186136995,0.0293601147789667,0.20921559128175
"Solyc06g082030.3",14.7110061773057,0.0267315052806314,0.201950499119904
"Solyc06g082080.3",3.53528061692111,0.00302793447433869,0.0992505148494322
"Solyc06g082120.3",0.164675191578738,0.0167626100390543,0.171143252300108
"Solyc06g082350.3",5.49399140492138,0.0166863355985689,0.170737010258113
"Solyc06g082390.3",3.87937278151056,0.0311084126953904,0.213341638619571
"Solyc06g082420.3",0.0435213816095074,0.000261422559021618,0.0550449211484801
"Solyc06g082410.1",0.0383349394860481,0.011053789547272,0.149546116422872
"Solyc06g082440.1",0.0603555566253067,0.00514161193664142,0.117446495844859
"Solyc06g082460.1",0.0551355178789611,8.71749159755408e-05,0.0440920040462989
"Solyc06g082500.3",0.169287932849408,0.00978554864159342,0.142623888929102
"Solyc06g082780.3",2.8447687631362,0.0435329929751356,0.242241817403473
"Solyc06g082980.3",19.8872410469957,0.0134942267973468,0.160314451638254
"Solyc06g083110.2",0.265332037322588,0.0160716492192874,0.169945176728831
"Solyc06g083230.3",0.0696867490439895,0.0266884963242584,0.201913945990051
"Solyc06g083310.3",0.220186727267408,0.00614961495645094,0.122794965925359
"Solyc06g083380.3",0.40452501354008,0.0198962569887384,0.180658119261954
"Solyc06g083490.3",15.6868951049113,0.0260034747475093,0.199950756136025
"Solyc06g083580.3",0.0528424994317014,0.0101729393792953,0.144842741988807
"Solyc06g083590.3",0.0898643834495446,0.00232969354532275,0.0947961100418885
"Solyc06g083630.3",0.274352321613208,0.0369616434641687,0.228272515151254
"Solyc06g083650.3",0.0587635018228616,0.0251259573515599,0.197292184750194
"Solyc06g083730.3",0.162675211084306,0.00158597318504272,0.0849720469749855
"Solyc06g083760.3",4.14644802117939,0.0224326363325258,0.188477505604547
"Solyc06g083810.3",0.0975901739266264,0.00720383040345163,0.12901577316957
"Solyc06g083900.3",738.38706906484,0.00195914868179448,0.0895368525890476
"Solyc06g083920.3",1.70083485112961,0.0445866640554611,0.244974484071874
"Solyc06g084030.3",0.208416024553505,0.000155882762810089,0.0487301374425154
"Solyc06g084090.3",15.7088284071343,0.00182946940401274,0.0895368525890476
"Solyc06g084170.3",0.0231331450404705,0.00449868115513019,0.11293451432966
"Solyc06g084180.3",0.0858326896549823,0.0303565125071401,0.212259635273761
"Solyc06g084290.3",0.294736583979657,0.0247526490747275,0.195672475006227
"Solyc06g084420.1",4.71480073839991,0.0368968002789655,0.228134777529205
"Solyc06g084450.3",42.4644777487299,0.0171722756001604,0.171711137411888
"Solyc06g084460.3",5.92452522185145,0.00401484816329001,0.109795298975333
"Solyc07g005010.3",3.91493535603327,0.00912097770556275,0.14041555157345
"Solyc07g005390.3",0.814392617689144,0.0172430259208357,0.171953225427821
"Solyc07g005540.1",3.88154522894949,0.00613098493329833,0.122794965925359
"Solyc07g005590.3",0.251228559009855,0.000620440268265687,0.067572183654581
"Solyc07g005900.3",0.0792980224364381,0.00235689559506702,0.0954316712314945
"Solyc07g005960.3",3.26119616059144,0.0289107085821285,0.208019163649113
"Solyc07g006010.3",0.42513605949457,0.0136637729913041,0.161164178499694
"Solyc07g006070.1",0.225014633812619,0.0113296051621814,0.150525291612584
"Solyc07g006160.3",2.5879734147792,0.0330901154560554,0.218028897157844
"Solyc07g006170.3",4.20461281358063,0.0129190884677882,0.158186585306911
"Solyc07g006200.3",0.180384336515131,0.0109115200368529,0.149546116422872
"Solyc07g006300.3",0.0805542076562491,0.0356443861448014,0.22567433333761
"Solyc07g006360.1",0.372115862918426,0.0391656513311406,0.233493005656687
"Solyc07g006380.3",21343.949656827,0.0464868627111561,0.249375442471207
"Solyc07g006560.3",137191.057151859,0.013183740554915,0.159220927594388
"Solyc07g006570.3",81.9958419689144,0.0343257425021344,0.222018140586993
"Solyc07g006700.1",10.1924464898416,0.0211794779626722,0.184263906099134
"Solyc07g006730.3",0.602179440906904,0.00248504090002089,0.0955143398584394
"Solyc07g006880.1",0.00577609079628733,0.0180741211733557,0.175171016299852
"Solyc07g006910.3",0.162990580653762,0.00137867887648424,0.0833921065290547
"Solyc07g007030.1",0.115503342950473,0.00595929236371373,0.121788501367704
"Solyc07g007190.3",11.9222431991683,0.00116909137800048,0.0811173778191034
"Solyc07g007220.3",0.341445227842489,0.0141334176628491,0.162315523112432
"Solyc07g007250.3",161.284265141029,0.00595385730853515,0.121788501367704
"Solyc07g007260.3",30.0161860104279,0.0440690768498566,0.243598040056062
"Solyc07g007340.3",0.317650760447536,0.0356575838329212,0.22567433333761
"Solyc07g007350.1",0.108177912773275,0.00186321075543128,0.0895368525890476
"Solyc07g007620.3",3.86254667823158,0.0180924875459556,0.175214435020881
"Solyc07g007790.3",0.349571645923297,0.0483580548450564,0.25337578881665
"Solyc07g007800.3",0.0146489069600986,0.00977227363107347,0.142571008878218
"Solyc07g007835.1",0.332720836731541,0.0395379739511573,0.234539878088561
"Solyc07g007860.1",52.216258573125,0.00107351140738465,0.077793936715163
"Solyc07g007940.3",0.376451793839323,0.0433117770642095,0.242188707238726
"Solyc07g008020.3",0.0324912164072901,0.00138503212828911,0.0833921065290547
"Solyc07g008040.3",0.597280477481194,0.0152368518845458,0.166812003015526
"Solyc07g008360.2",0.0206338070181872,0.000267170832039532,0.0550449211484801
"Solyc07g008570.3",614.144401637755,0.00841564288705632,0.13592872811782
"Solyc07g008620.1",6.24899173914022,0.00114124820109085,0.0800231649895941
"Solyc07g008700.3",0.502045498720107,0.0236174253580173,0.191046485695751
"Solyc07g008710.3",103.856673468662,0.00330629514147751,0.102011974730472
"Solyc07g008820.3",0.332767193684141,0.00835285776049255,0.13592872811782
"Solyc07g008940.3",0.453990821704534,0.0258198272738765,0.199465259162354
