"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Solyc03g114850.3",2638.65732236015,-2.7684869935256,0.21572245070099,-8.1979737750007,2.44472668603163e-16,4.36976812830181e-15
"Solyc10g007600.3",9211.17441719764,-4.0961899186423,0.377720756879245,-8.19703408471178,2.46390599985158e-16,4.40079470749545e-15
"Solyc03g070390.3",308.036183138276,-3.34490114977034,0.286131845346462,-8.19517711120558,2.50224448294904e-16,4.46267455165657e-15
"Solyc01g108600.3",5211.43941934704,-2.35124526113626,0.165006729589193,-8.18903122618316,2.6333721727945e-16,4.68961473306941e-15
"Solyc08g067160.3",1094.43058572718,-3.00890289782962,0.246059811934473,-8.16428689445882,3.23339602785405e-16,5.72861058717896e-15
"Solyc01g021670.3",2130.66892024848,-2.35099243721071,0.165546049603851,-8.16082558565194,3.32742354689647e-16,5.89088039811722e-15
"Solyc09g030450.3",3163.95289191261,-2.54871458070202,0.189791418829443,-8.16008748052925,3.34782032981076e-16,5.92265198317766e-15
"Solyc01g094220.3",1744.22656449061,-3.01701069967987,0.247278832854964,-8.15682715901085,3.43940025300786e-16,6.07577094401959e-15
"Solyc06g076040.3",8151.10288044846,-2.30185031563443,0.160089457574545,-8.13201778154708,4.22202868418966e-16,7.42033055870016e-15
"Solyc01g099920.3",2122.10494157892,-2.94232854670006,0.238890442977363,-8.13062474367847,4.27083547904188e-16,7.5006548100673e-15
"Solyc09g072590.3",632.128453201805,-3.73944727535411,0.337027833468864,-8.12825233796955,4.35523860277589e-16,7.64333304827031e-15
"Solyc02g069290.3",785.456366582254,-3.67443876284477,0.329414151240855,-8.11877313943724,4.70919849571642e-16,8.24058586875329e-15
"Solyc02g067690.3",3118.63067345962,-2.88257525837427,0.232031090798301,-8.11346122580936,4.91978983891335e-16,8.60286839704631e-15
"Solyc01g058540.3",160.672414378253,-10.8948503040145,1.22094728270967,-8.10424040754213,5.30760642886123e-16,9.2584404057461e-15
"Solyc07g006890.1",1848.67371985386,-3.13661738975799,0.263650174403549,-8.10398625599858,5.31871169364304e-16,9.26690604099335e-15
"Solyc09g091060.3",619.397203341111,-3.6387937164278,0.326096292447268,-8.09206905305282,5.86596363199232e-16,1.02056786991164e-14
"Solyc09g072990.3",6372.8865250074,-2.19998913463677,0.14838103569204,-8.08721363238971,6.1045140423565e-16,1.06130709602581e-14
"Solyc11g005790.2",451.890673311304,-2.52680076326287,0.189386214891686,-8.06183683504143,7.51564741987591e-16,1.30289193363502e-14
"Solyc07g056430.3",158.129841114235,-3.77110827504194,0.343816092111037,-8.05985623891912,7.63842261695213e-16,1.32133229034549e-14
"Solyc03g112280.3",233.693340032891,-3.10874393775958,0.262023549445611,-8.04791760977688,8.42146073665871e-16,1.45574406410654e-14
"Solyc02g085005.1",89.8755846872512,-6.68598903383544,0.706880936387812,-8.04377192981191,8.7114586032935e-16,1.50479705937949e-14
"Solyc04g016230.3",99.9254790302825,-4.59329708302677,0.447459446446326,-8.03044189046481,9.71222088687013e-16,1.67527144862315e-14
"Solyc05g047590.3",737.720843904279,-4.14432908593586,0.391571886915561,-8.03001745274403,9.74588008367524e-16,1.67987830315332e-14
"Solyc06g084180.3",159.96407527224,-10.8885765424112,1.23265746912095,-8.02216089232244,1.03900924524032e-15,1.78836876214228e-14
"Solyc06g073190.3",14676.2681956075,-2.60112339879543,0.199970986127657,-8.00677853222823,1.17752268810557e-15,2.01672666766543e-14
"Solyc03g114540.2",97.4130403599076,-7.22135601493687,0.779539532900784,-7.98080886518515,1.45377435489153e-15,2.4740782436837e-14
"Solyc02g077330.3",5476.78065920014,-3.15682764739899,0.270731847327681,-7.96665655957522,1.63024915726606e-15,2.76467376382397e-14
"Solyc08g066670.3",139.612888885419,-10.6914767780799,1.21663500943273,-7.96580461924945,1.64152128644356e-15,2.78183754615674e-14
"Solyc12g006510.2",159.558269250679,-10.8840523713147,1.24112160680545,-7.96380654169376,1.66826012022277e-15,2.8212158198253e-14
"Solyc08g041700.1",97.3572746569216,-6.78184025346524,0.726227584196963,-7.96147155420789,1.70005150857056e-15,2.87296816476336e-14
"Solyc06g082120.3",3249.11599734756,-2.24315928953212,0.156211571072586,-7.95817672785884,1.74592862939782e-15,2.94843544780068e-14
"Solyc10g084690.2",1384.54874099289,-2.19850151388829,0.151038203269958,-7.93508852688186,2.10345233430311e-15,3.5398348962931e-14
"Solyc11g067270.1",263.510163338167,-5.82236110980285,0.609041260954146,-7.91795469201538,2.41449309350465e-15,4.05198889566899e-14
"Solyc01g065500.3",1165.95573563324,-2.84955985299241,0.233649866832496,-7.91594653173233,2.45379059459788e-15,4.11508004920558e-14
"Solyc07g054145.1",1407.64595562057,-3.61023288666719,0.330470810015905,-7.8985278201774,2.82216795056989e-15,4.72630011735772e-14
"Solyc03g082440.1",7646.36248660378,-1.95584444984335,0.121205543677918,-7.88614465014352,3.11665330524352e-15,5.19786361452829e-14
"Solyc08g083060.3",3704.20978379644,-2.48760056179967,0.188833893983749,-7.8778260110851,3.33126140463685e-15,5.54812288797065e-14
"Solyc06g076630.3",309.183382261335,-3.05190064112917,0.260888430261534,-7.86505035532694,3.68949006679489e-15,6.13628471811186e-14
"Solyc05g055567.1",133.247610075547,-10.6243888315504,1.22396273340608,-7.86330218140496,3.74136991171212e-15,6.21829059741645e-14
"Solyc12g099190.1",172.720802480198,-4.73626070711667,0.47516269724689,-7.8631187354662,3.74685542409261e-15,6.22312770987093e-14
"Solyc01g105070.3",199.137276152619,-6.07792150802602,0.645863115279298,-7.86222558293968,3.77367635031453e-15,6.25907087726156e-14
"Solyc09g061890.3",3817.563256917,-2.9691125989989,0.250493009488846,-7.86094830756776,3.81236103279564e-15,6.31889689427568e-14
"Solyc03g121420.3",132.047785551745,-4.26347327486571,0.416499191864875,-7.83548525089211,4.67035474335298e-15,7.70401315548588e-14
"Solyc09g075810.3",1911.77980374084,-3.49263636262503,0.318242017534369,-7.83251810033485,4.78194325982137e-15,7.88270401206297e-14
"Solyc03g082720.3",2114.16965046596,-2.54733098859822,0.198003920091631,-7.81464825485353,5.51167268648331e-15,9.06088994160243e-14
"Solyc06g054490.3",1886.05232164005,-2.25889439837922,0.161180671301296,-7.81045511360327,5.69818500159643e-15,9.35477844759371e-14
"Solyc10g085285.1",191.420575872665,-4.84213576714571,0.492036761619139,-7.80863558751676,5.78103817957387e-15,9.47792188925252e-14
"Solyc07g005900.3",143.307230968733,-3.92384717321707,0.374927882209956,-7.79842554248804,6.26843206079172e-15,1.02630710827299e-13
"Solyc09g082720.3",3611.24022431316,-3.0825426539149,0.267392363366966,-7.78834005463662,6.78952479941842e-15,1.11011946077636e-13
"Solyc04g016480.3",174.903287410953,-3.50459948188581,0.321593675834943,-7.78808686266359,6.8031407708215e-15,1.11159364345958e-13
"Solyc03g120790.1",114.115328086295,-6.6115634766063,0.721186574449472,-7.78101489325418,7.1945024133904e-15,1.17316022484475e-13
"Solyc06g083650.3",137.646007550806,-7.17052135574044,0.79306806861781,-7.78056966345229,7.21986960254019e-15,1.17650282410645e-13
"Solyc05g055590.2",123.01798740931,-10.5091785326427,1.22241732310373,-7.7789952358486,7.31028146568861e-15,1.19043303167002e-13
"Solyc01g108630.3",953.488467574127,-4.81218556001957,0.490534382352218,-7.77149512280734,7.75650663198593e-15,1.26139797623534e-13
"Solyc11g011300.2",212.176679845812,-4.35072550352868,0.431294656748928,-7.76899377512868,7.91120555275981e-15,1.2848265684677e-13
"Solyc01g107830.3",532.250093189156,-5.37182864200496,0.563856340897742,-7.75344413976861,8.94331406290354e-15,1.44758290451525e-13
"Solyc01g081270.2",237.972754491834,-4.91012238482836,0.504327594757984,-7.7531398746974,8.9647777123929e-15,1.45008579784262e-13
"Solyc12g089130.2",169.890246353964,-3.4044041458953,0.310156345594866,-7.75223264023106,9.02907777540186e-15,1.45865083373381e-13
"Solyc07g064410.1",1027.9769809327,-7.76441592543535,0.872946733846408,-7.74894465281947,9.265939164957e-15,1.4957961647318e-13
"Solyc03g116100.3",431.600494276643,-2.37696136998213,0.177735349840332,-7.74725664432608,9.38990545181617e-15,1.51176852197595e-13
"Solyc09g011810.3",1479.41160165039,-3.69068792103051,0.347659509684248,-7.73943426277697,9.98601532790515e-15,1.60560243788527e-13
"Solyc11g011970.2",924.852741883521,-2.38942861797605,0.179590719525136,-7.7366392965622,1.02079132849725e-14,1.64018904550962e-13
"Solyc03g026110.3",3347.51315795953,-2.21711832055898,0.157544717742278,-7.72554191597856,1.11378482977072e-14,1.78723268235321e-13
"Solyc12g006980.1",21277.0781053605,-2.73959785555601,0.225417853858537,-7.71721416817191,1.18899774390482e-14,1.90286883968238e-13
"Solyc06g008580.3",148.295950117653,-10.7778227112873,1.26796450465243,-7.7114325167703,1.24413239956196e-14,1.98978845584475e-13
"Solyc03g006160.1",115.585465486199,-8.16978588826396,0.930037105125357,-7.7091396125508,1.26668784197731e-14,2.02452238023966e-13
"Solyc04g007767.1",142.511140939592,-10.7206151600075,1.26147047222583,-7.70578097072359,1.30045511234943e-14,2.0757462513234e-13
"Solyc09g059675.1",307.978752040699,-3.21055575141895,0.287743032410391,-7.68239540989533,1.56141010908892e-14,2.48407088191197e-13
"Solyc01g006780.3",218.688851593318,-3.54635928493649,0.331501013283997,-7.68130166394101,1.57480151067771e-14,2.50372719125247e-13
"Solyc12g044290.2",2964.07624209037,-3.21423486117169,0.288487139137937,-7.67533300717775,1.64989465956727e-14,2.61952162999062e-13
"Solyc04g077030.3",45159.3457799681,-2.62962602490309,0.21232204169424,-7.67525600215297,1.65088613857308e-14,2.61952162999062e-13
"Solyc01g005690.3",4651.50781800711,-2.06818687007089,0.139914822046618,-7.63455118225415,2.26608453785859e-14,3.56061111455725e-13
"Solyc04g064630.3",125.574546331109,-5.35618770944212,0.571396517353853,-7.62375614330954,2.46398645790613e-14,3.8615237835123e-13
"Solyc05g026240.2",6550.00516787893,-2.16977970933712,0.153839090403099,-7.6039172246273,2.87299052700435e-14,4.49085957798106e-13
"Solyc03g123550.1",154.449342631519,-4.83176430686084,0.50417410501464,-7.60008153681271,2.95944225852798e-14,4.623004629579e-13
"Solyc07g063860.3",1187.06945686104,-2.97493736670564,0.259952420415374,-7.59730324322394,3.02365438644554e-14,4.72026045883998e-13
"Solyc03g065250.3",923.203358288913,-2.64329183225477,0.216425445551684,-7.59287720566269,3.12879022212025e-14,4.87494161881096e-13
"Solyc07g064270.3",9906.11667615048,-1.99590499249373,0.131226846535475,-7.58918635010029,3.21920508382084e-14,5.0125844107999e-13
"Solyc02g070970.1",1249.80574915548,-4.96893290635925,0.523069633193201,-7.58777159769335,3.25453932991622e-14,5.06433982271444e-13
"Solyc01g094700.3",24478.2325877681,-2.66406783535028,0.219431062605131,-7.58355638255644,3.36209336298876e-14,5.22497416141391e-13
"Solyc08g062970.1",642.220478083252,-2.97012505920387,0.259800896201569,-7.58321117443464,3.37105486341827e-14,5.23553417926516e-13
"Solyc03g006760.3",394.58700384827,-2.66556262364316,0.219984246724244,-7.57128134602741,3.69560689720347e-14,5.7212066801934e-13
"Solyc01g107860.3",992.458503599051,-2.13698338201066,0.150325336564668,-7.56348469255907,3.92412014221047e-14,6.06331760592443e-13
"Solyc05g051850.3",9764.98367583832,-3.16935887665906,0.287764382594619,-7.53866360075248,4.74812043964681e-14,7.31779837656281e-13
"Solyc04g082630.3",14311.3257581443,-2.98977320695454,0.263984893826948,-7.53745101891669,4.79246549455462e-14,7.37673383066287e-13
"Solyc07g042440.3",3262.55090422488,-2.59759076896542,0.212141414097518,-7.53078212362172,5.04372875833398e-14,7.75360999833963e-13
"Solyc04g082640.3",2116.31214593465,-2.06853784547662,0.141907434388338,-7.52982287420194,5.08091987999396e-14,7.80581753464297e-13
"Solyc02g020940.3",6159.50033845336,-2.63470365694884,0.21723086582089,-7.525190542198,5.26434958413861e-14,8.08248234118766e-13
"Solyc05g053020.3",115.252731631276,-10.4140780894583,1.25135331858295,-7.52311753176068,5.34853020926385e-14,8.20651308171875e-13
"Solyc03g043850.3",122.484873867375,-6.90640215513787,0.785450773509771,-7.51976107776332,5.48764320004266e-14,8.40928253470076e-13
"Solyc04g076950.3",175.8768180113,-5.44227577524263,0.591044143847154,-7.51597968017668,5.64863270593291e-14,8.64501950421625e-13
"Solyc08g067960.3",22204.5543305657,-4.22703749796032,0.429481487960681,-7.51379882118634,5.74358262159699e-14,8.78477326794385e-13
"Solyc10g080500.2",8195.89809892166,-2.0036248577828,0.133573986543795,-7.5136250983551,5.751213264778e-14,8.79088044001424e-13
"Solyc07g055320.3",17844.8319932548,-3.0919065687997,0.27846661373151,-7.51223473711162,5.81264398512781e-14,8.87916273986085e-13
"Solyc03g083910.4",12142.5039735319,-2.45430080525221,0.193862798361631,-7.50170129360955,6.29947970792388e-14,9.59251585517886e-13
"Solyc01g067730.3",20035.0056088086,-2.73889853320817,0.231876339524705,-7.49924954297852,6.41842341738712e-14,9.76748238693811e-13
"Solyc01g110360.3",30934.2352679842,-2.52353878856066,0.203308564638241,-7.4937265494525,6.69451250861938e-14,1.01748169360564e-12
"Solyc07g005440.1",10862.5259433968,-2.46791845265136,0.195912840406836,-7.49271180798079,6.74649304549134e-14,1.02473759231517e-12
"Solyc12g098600.1",5433.29529003423,-2.26260221737467,0.168604608197858,-7.4885391975349,6.96443887919748e-14,1.05717732383597e-12
"Solyc12g098340.2",890.152413417622,-2.95499852924389,0.261361475083729,-7.48005622717576,7.42908191254917e-14,1.12558742005431e-12
"Solyc05g050830.2",1006.56149495256,-3.61147318938764,0.349287424270763,-7.47657375538166,7.62853368732544e-14,1.15508236270618e-12
"Solyc02g086930.3",7871.16213508405,-2.73203001310056,0.23186526487689,-7.46998483804891,8.02040617011008e-14,1.21213968422064e-12
"Solyc03g114090.1",120.515961615351,-4.00551914609137,0.402473174864911,-7.4676260029011,8.16545252225448e-14,1.23328953533001e-12
"Solyc02g090505.1",98.30950893275,-10.1857304797615,1.23087530394707,-7.46276284064311,8.47267706802274e-14,1.27809434473057e-12
"Solyc03g119540.3",903.043903769655,-2.53415595831263,0.205744630730627,-7.456602647975,8.87819337402337e-14,1.33759614137562e-12
"Solyc03g116770.3",132.593631862262,-8.40154887085678,0.993191097508345,-7.45229079220033,9.1733253569439e-14,1.38119987897761e-12
"Solyc11g066270.2",290.188918523401,-5.18949065844065,0.563176703671146,-7.43903402099354,1.01424203699941e-13,1.52616270648367e-12
"Solyc02g067010.3",651.321612738279,-3.30421539290388,0.309808195175307,-7.43755468314847,1.02566131479427e-13,1.54238527276405e-12
"Solyc02g091100.3",8284.66779955897,-2.70415552346648,0.229364967032291,-7.42988585186406,1.08691435815597e-13,1.63348086935305e-12
"Solyc01g094370.3",1484.75683285226,-2.63279990483806,0.219794279331501,-7.42876434183905,1.09616837779784e-13,1.64636451322949e-12
"Solyc06g064680.1",105.512543076063,-10.2874152268967,1.25105767892144,-7.42365071041612,1.13935386717043e-13,1.70910152414902e-12
"Solyc02g084010.1",132.847686353589,-10.6198301389978,1.29622094405344,-7.42144322164354,1.15850917168911e-13,1.73675760812897e-12
"Solyc08g016170.3",4244.41675476706,-1.96289698231318,0.129883681386162,-7.41353318628498,1.2297825088863e-13,1.84018105942702e-12
"Solyc03g033660.3",1017.47278785235,-3.53002293432693,0.341448516779685,-7.40967615905443,1.26608197790411e-13,1.89215442659436e-12
"Solyc04g053010.1",148.164953437921,-8.99552628675483,1.07935690620822,-7.40767603446678,1.28531815169193e-13,1.91852986125924e-12
"Solyc01g010270.3",4174.62127906492,-2.40119817487394,0.189302462060367,-7.40190148412922,1.34248086108746e-13,2.00261682031108e-12
"Solyc07g062740.3",209.013193921022,-3.83430863009813,0.38295945056024,-7.40106720424775,1.35094336265727e-13,2.01399736594545e-12
"Solyc05g051570.3",1174.52917976824,-2.37526617781537,0.185953025740126,-7.39577198242172,1.40589075740612e-13,2.09333062498314e-12
"Solyc00g009140.3",1374.86754050604,-2.38609158689263,0.187449552746855,-7.39447796263618,1.41964896289037e-13,2.10991616464998e-12
"Solyc01g081640.3",948.436312204683,-2.44409532327738,0.195409688669368,-7.39009070180129,1.46728688526238e-13,2.17937645170564e-12
"Solyc08g066610.3",296.051115801096,-4.23109273839761,0.437360425082213,-7.38771172035113,1.49377164267099e-13,2.21599051668429e-12
"Solyc07g006680.1",3631.430874627,-2.51228204526055,0.204869176357169,-7.38169632030949,1.562853468872e-13,2.31562948674192e-12
"Solyc07g049690.3",7208.6994559899,-2.49790673666976,0.203087249560971,-7.37568084607922,1.63507281920598e-13,2.41966746778516e-12
"Solyc03g116225.1",5885.98745238803,-10.3420305239118,1.26803030335659,-7.36735588982587,1.740454112305e-13,2.57246569284175e-12
"Solyc03g083100.3",10845.2543221886,-2.6346070607752,0.221928086377226,-7.36548080713296,1.76509521224867e-13,2.60569889427009e-12
"Solyc11g017390.2",89.5445498102413,-6.894622913088,0.800594400224837,-7.36280807289256,1.80081200780539e-13,2.65518138991002e-12
"Solyc01g059950.1",115.577457574886,-8.72107501263539,1.04930685456768,-7.35826224619155,1.86319741125206e-13,2.74381649240203e-12
"Solyc04g064890.3",104.487409807261,-10.27296197688,1.26085988583232,-7.35447457808426,1.91679580253508e-13,2.81931146464168e-12
"Solyc03g063110.3",5274.01480988339,-2.2086734557514,0.16435394207832,-7.35408862402237,1.92234164934299e-13,2.82574867992839e-12
"Solyc01g095720.3",1958.85915304771,-2.35055159322332,0.184173107318092,-7.33305536779987,2.24963938559913e-13,3.2968335592716e-12
"Solyc02g083760.3",2350.10773256236,-2.17452748784024,0.160339946483305,-7.3252331287421,2.38483765773236e-13,3.48650858056625e-12
"Solyc02g069930.1",236.07610567696,-4.5894374541084,0.490834941437566,-7.31292161799971,2.61395509352533e-13,3.81454340520128e-12
"Solyc06g071750.3",923.58561729065,-3.07537871733829,0.284460149912187,-7.29585046615128,2.9677837487239e-13,4.32044952238927e-12
"Solyc11g011760.2",3822.82530034847,-2.51228150759654,0.207721638172555,-7.28032727308018,3.33011310055638e-13,4.83336415543817e-12
"Solyc01g098520.3",1279.94452953376,-2.92888314195916,0.265159490633516,-7.27442618535243,3.47896039514001e-13,5.04637196332254e-12
"Solyc04g015270.3",7486.77473049268,-1.81970079087798,0.112714001580041,-7.27239543789858,3.5316793616442e-13,5.11976985323898e-12
"Solyc03g111710.3",640.150693413252,-2.84639812545012,0.253895844178591,-7.27226604052393,3.53506502723477e-13,5.1216056024074e-12
"Solyc06g083860.2",310.458640423212,-3.63386442720912,0.362272901697271,-7.2703876411106,3.58457358345828e-13,5.19022200226799e-12
"Solyc09g089580.3",1547.16260868318,-2.80590582889878,0.248893872535642,-7.25572634834622,3.99512071653966e-13,5.76394550662074e-12
"Solyc03g025740.3",584.220490046035,-2.22534552823876,0.168891877213442,-7.25520699074355,4.01048052917823e-13,5.77920527537991e-12
"Solyc01g098500.3",1008.7377526982,-3.06483253607731,0.284875250350231,-7.24819911009738,4.2234943758824e-13,6.07529554092703e-12
"Solyc12g044950.2",84.6912499923437,-6.61287833022498,0.775290307629982,-7.23971172473861,4.49639433916274e-13,6.45632000001228e-12
"Solyc04g071620.3",502.276604195363,-12.5386594318314,1.59708075838216,-7.22484406081008,5.01677169797037e-13,7.18718947970972e-12
"Solyc10g011730.3",188.889420017184,-4.18442461011398,0.440757451780631,-7.22489114420894,5.01503389071871e-13,7.18718947970972e-12
"Solyc06g070990.3",81.9897386991812,-9.92320585957697,1.23520536594139,-7.22406662537148,5.04555179197552e-13,7.22338889839339e-12
"Solyc05g006340.3",1154.49093876274,-3.50082496521063,0.346492569342528,-7.21754284646265,5.2935319711404e-13,7.57391910092237e-12
"Solyc12g009400.2",7371.15704717099,-2.20814232310403,0.167544488428439,-7.21087476189968,5.55935684777957e-13,7.94485024148085e-12
"Solyc10g080670.2",183.160349241961,-3.26852761473478,0.314906934400489,-7.20380330478761,5.8555819329363e-13,8.34843616468074e-12
"Solyc12g044250.2",889.227616377083,-3.06231495129546,0.286627842993593,-7.1950963652249,6.24166664752295e-13,8.86749654344737e-12
"Solyc02g086463.1",83.9601695363555,-9.95820136949517,1.24540842223504,-7.19298280753438,6.33909274878054e-13,8.99533266981977e-12
"Solyc11g008530.2",1456.84385034395,-3.24651093043606,0.312853923812384,-7.18070242834249,6.93541576793993e-13,9.82422376600447e-12
"Solyc04g054257.1",80.7999534498323,-9.90287549121557,1.24089703576607,-7.17454811689463,7.25464045013996e-13,1.02643817984826e-11
"Solyc06g084760.2",189.913377941312,-5.72897395935862,0.659405861289924,-7.17156797803988,7.41436049213463e-13,1.04842267789892e-11
"Solyc05g055570.2",159.885226344283,-3.2731356198595,0.317275347947888,-7.16455165698173,7.80415372899734e-13,1.10160735405929e-11
"Solyc04g010290.3",1833.02357068917,-1.99106384838556,0.138383007388423,-7.16174526836064,7.96563382420034e-13,1.1230893056921e-11
"Solyc09g008560.3",80.2140304212158,-9.89198699810808,1.24291858180056,-7.15411864325549,8.4212210027022e-13,1.18455894500175e-11
"Solyc01g090790.3",2437.29480929518,-10.854049485219,1.3781571979391,-7.15016363877416,8.66745143822994e-13,1.21706932862443e-11
"Solyc12g009410.2",9885.51354812658,-2.15066898036847,0.16121416891237,-7.13751767683601,9.50314041471061e-13,1.33286646118338e-11
"Solyc12g099430.2",6554.94226159777,-2.39073105405289,0.194976286123109,-7.13282154310177,9.83320145165258e-13,1.37756026829354e-11
"Solyc09g007490.3",6528.52578605999,-2.3171264343861,0.184742116762043,-7.12954066712697,1.00704422592574e-12,1.4091621750852e-11
"Solyc01g088090.3",4155.24299743843,-2.50436868552385,0.211099186944253,-7.12635944884582,1.03058370522741e-12,1.43960033644657e-11
"Solyc04g040210.3",653.27040947387,-2.15230811695501,0.161758049316696,-7.12365240445607,1.05103912023066e-12,1.46732590291705e-11
"Solyc02g065220.3",84.4364868660903,-9.96668670521694,1.25930203693216,-7.12036226595893,1.07643755653343e-12,1.50191628124635e-11
"Solyc04g079480.2",72.4951287060959,-5.65336508715914,0.653847635878918,-7.11689517834529,1.10385370332023e-12,1.53928035744008e-11
"Solyc04g081870.3",1948.11536914276,-3.07724726432837,0.292052409053346,-7.11258390595554,1.13890252145887e-12,1.58723865822232e-11
"Solyc11g008140.2",463.166576856099,-2.76024789460355,0.247522955399456,-7.11145312467215,1.1482746245341e-12,1.59937778538853e-11
"Solyc12g042470.2",847.841439177691,-2.72868580543099,0.243198381584906,-7.10813038378492,1.17625415459479e-12,1.63740540898258e-11
"Solyc05g025870.3",126.771962284166,-8.35695830670659,1.03504969714173,-7.10783098340371,1.17880790165336e-12,1.64001564486787e-11
"Solyc08g080140.3",14278.0400742118,-1.94917564298951,0.134163593719431,-7.07476310581293,1.49704276496988e-12,2.0708377480402e-11
"Solyc02g082770.3",247.160096971794,-2.91264518029934,0.270665812118786,-7.06644539008106,1.58952683756321e-12,2.19625532055761e-11
"Solyc04g081890.1",708.749017844549,-2.83256153531857,0.259450464681305,-7.0632424481089,1.62661547387666e-12,2.24493372596821e-11
"Solyc04g050950.3",72.0164105021951,-5.92936637046723,0.698091797540118,-7.06120081604876,1.65069833856768e-12,2.27557193667009e-11
"Solyc11g007590.2",5037.65419145707,-2.7384320908775,0.246248311648603,-7.05967110693634,1.66897151357238e-12,2.29945071818643e-11
"Solyc01g094360.3",1453.32742660427,-2.26345130639532,0.178969530206289,-7.05958888610256,1.66995928434119e-12,2.29950063050651e-11
"Solyc06g068950.3",2481.0471227164,-2.23567412646061,0.17507144061264,-7.05811365998087,1.68777987957958e-12,2.32271574999546e-11
"Solyc07g062060.3",1723.04672181629,-3.23246396299471,0.316518431025806,-7.0531878846976,1.74864479149218e-12,2.4010085245e-11
"Solyc08g060920.3",1165.80256276506,-2.61405161345429,0.228969136569003,-7.04921037673508,1.79935933740237e-12,2.46924007652843e-11
"Solyc01g091640.3",6029.68267474567,-1.86555586498015,0.122975607312392,-7.03843537671172,1.94410428451183e-12,2.66182573028402e-11
"Solyc01g067930.3",6985.12685363887,-2.21091639608218,0.172207897146178,-7.0317123439136,2.04014078559031e-12,2.78857704890133e-11
"Solyc02g078660.3",141.575191482531,-4.85390481301439,0.549143572324844,-7.01802772032562,2.25021909083189e-12,3.06704988996296e-11
"Solyc05g053310.3",6699.9687867413,-2.26781324978446,0.18066660288516,-7.01741898911078,2.26004115698616e-12,3.07870093572308e-11
"Solyc06g053950.2",520.056520022521,-2.4798812541718,0.211098381567228,-7.01038654671305,2.3766059317039e-12,3.23384340909665e-11
"Solyc09g009260.3",39015.7118414226,-1.95537260540077,0.136288991599864,-7.00990295830854,2.38483476604124e-12,3.2432142350114e-11
"Solyc06g048640.1",252.344220330922,-6.01929300775454,0.716258305304009,-7.00765767124214,2.42340853572371e-12,3.29381837313269e-11
"Solyc12g009350.1",83.5178550197385,-4.346828256137,0.478036758514539,-7.00119435697162,2.53789581927219e-12,3.44555002070403e-11
"Solyc12g056620.2",135.549602224276,-6.19995853919722,0.74309452624016,-6.99770803790937,2.60183561859385e-12,3.52839279230858e-11
"Solyc06g009190.3",5262.65347404388,-3.23730367843956,0.320661457547367,-6.97715183967526,3.01224106323215e-12,4.0803709380083e-11
"Solyc12g099600.2",1603.4893718617,-2.14216173010653,0.163848138870795,-6.97085568367183,3.15018998714761e-12,4.26245751564441e-11
"Solyc01g094085.1",293.28473416476,-2.70980295506481,0.245285098729319,-6.97067601710139,3.15421605034541e-12,4.26551679197801e-11
"Solyc12g094380.2",248.367546331402,-3.60424490452107,0.373678643322155,-6.9692099108696,3.18725845177643e-12,4.307790142373e-11
"Solyc02g079790.3",576.186106736198,-2.71274972629494,0.245846146719258,-6.9667544077915,3.24336124961122e-12,4.37871888034105e-11
"Solyc02g087410.3",221.685911736334,-3.04152365126821,0.293176559402331,-6.96346138801158,3.32012190630813e-12,4.47984734717153e-11
"Solyc06g069530.3",3603.4932887987,-2.3090241166498,0.188047749320048,-6.96112621067269,3.37563178014695e-12,4.55220522316022e-11
"Solyc03g123630.3",47945.4759772957,-2.8020843164001,0.259241821689389,-6.95136419215287,3.61770578100744e-12,4.86778830199476e-11
"Solyc12g098320.2",114.045968378763,-5.86806132323761,0.700732297145776,-6.94710568225014,3.72856395832046e-12,5.00858680471219e-11
"Solyc09g063140.3",134.749911722019,-3.49727413332969,0.359591259392838,-6.94475760491587,3.79110695430388e-12,5.08977170320597e-11
"Solyc11g069190.2",14867.6880380228,-2.29460543623826,0.186559187739423,-6.93938182260155,3.93819402704951e-12,5.28137607423298e-11
